Country,Region,Urban,Origin,Year1,Year2,AgeDef,Vitality,  TFR,  MAB,Collection,SourceType,   RefCode,Note,Split
    ITA,     .,    .,     ., 1991, 1991,   ACY,       1,1.302,29.07,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1992, 1992,   ACY,       1,1.300,29.28,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1993, 1993,   ACY,       1,1.252,29.37,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1994, 1994,   ACY,       1,1.210,29.56,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1995, 1995,   ACY,       1,1.192,29.80,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1996, 1996,   ACY,       1,1.197,29.96,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1997, 1997,   ACY,       1,1.213,30.33,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1998, 1998,   ACY,       1,1.210,30.34,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1999, 1999,   ACY,       1,1.233,30.33,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2000, 2000,   ACY,       1,1.257,30.37,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2001, 2001,   ACY,       1,1.252,30.48,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2002, 2002,   ACY,       1,1.252,30.60,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2003, 2003,   ACY,       1,1.256,30.77,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2004, 2004,   ACY,       1,1.312,30.81,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2005, 2005,   ACY,       1,1.297,30.86,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2006, 2006,   ACY,       1,1.318,30.96,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1952, 1952,  ARDY,       1,2.336,29.74,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1953, 1953,  ARDY,       1,2.310,29.66,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1954, 1954,  ARDY,       1,2.353,29.63,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1955, 1955,  ARDY,       1,2.333,29.54,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1956, 1956,  ARDY,       1,2.336,29.42,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1957, 1957,  ARDY,       1,2.333,29.36,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1958, 1958,  ARDY,       1,2.312,29.30,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1959, 1959,  ARDY,       1,2.383,29.22,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1960, 1960,  ARDY,       1,2.408,29.17,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1961, 1961,  ARDY,       1,2.408,29.08,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1962, 1962,  ARDY,       1,2.463,29.05,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1963, 1963,  ARDY,       1,2.547,28.89,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1964, 1964,  ARDY,       1,2.700,28.79,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1965, 1965,  ARDY,       1,2.664,28.69,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1966, 1966,  ARDY,       1,2.626,28.68,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1967, 1967,  ARDY,       1,2.535,28.55,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1968, 1968,  ARDY,       1,2.494,28.46,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1969, 1969,  ARDY,       1,2.508,28.46,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1970, 1970,  ARDY,       1,2.426,28.29,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1971, 1971,  ARDY,       1,2.410,28.18,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1972, 1972,  ARDY,       1,2.361,28.00,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1973, 1973,  ARDY,       1,2.341,27.88,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1974, 1974,  ARDY,       1,2.334,27.76,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1975, 1975,  ARDY,       1,2.211,27.61,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1976, 1976,  ARDY,       1,2.110,27.52,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1977, 1977,  ARDY,       1,1.976,27.49,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1978, 1978,  ARDY,       1,1.871,27.48,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1979, 1979,  ARDY,       1,1.764,27.44,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1980, 1980,  ARDY,       1,1.644,27.43,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1981, 1981,  ARDY,       1,1.586,27.53,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1982, 1982,  ARDY,       1,1.562,27.59,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1983, 1983,  ARDY,       1,1.506,27.72,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1984, 1984,  ARDY,       1,1.458,27.87,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1985, 1985,  ARDY,       1,1.419,28.04,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1986, 1986,  ARDY,       1,1.352,28.18,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1987, 1987,  ARDY,       1,1.329,28.36,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1988, 1988,  ARDY,       1,1.360,28.57,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1989, 1989,  ARDY,       1,1.326,28.70,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1990, 1990,  ARDY,       1,1.334,28.88,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1991, 1991,  ARDY,       1,1.302,29.02,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1992, 1992,  ARDY,       1,1.300,29.23,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1993, 1993,  ARDY,       1,1.252,29.32,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1994, 1994,  ARDY,       1,1.210,29.51,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1995, 1995,  ARDY,       1,1.192,29.75,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1996, 1996,  ARDY,       1,1.197,29.90,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1997, 1997,  ARDY,       1,1.214,30.37,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1998, 1998,  ARDY,       1,1.211,30.34,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1999, 1999,  ARDY,       1,1.234,30.29,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2000, 2000,  ARDY,       1,1.257,30.33,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2001, 2001,  ARDY,       1,1.252,30.44,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2002, 2002,  ARDY,       1,1.252,30.57,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2003, 2003,  ARDY,       1,1.257,30.75,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2004, 2004,  ARDY,       1,1.313,30.76,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2005, 2005,  ARDY,       1,1.297,30.86,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 2006, 2006,  ARDY,       1,1.318,30.96,       ODE,  estimate,    ITA_01,   .,    2
    ITA,     .,    .,     ., 1955, 1955,   ACY,       .,2.334,29.53,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1960, 1960,   ACY,       .,2.408,29.16,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1965, 1965,   ACY,       .,2.665,28.67,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1970, 1970,   ACY,       .,2.425,28.29,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1975, 1975,   ACY,       .,2.206,27.62,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1980, 1980,   ACY,       .,1.684,27.46,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1985, 1985,   ACY,       .,1.448,28.06,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1990, 1990,   ACY,       .,1.358,28.92,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1995, 1995,   ACY,       .,1.185,29.82,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 1999, 1999,   ACY,       .,1.221,30.32,      STAT,     vital,    ITA_02,   .,    2
    ITA,     .,    .,     ., 2000, 2000,   ACY,       .,1.256,30.40,      STAT,     vital,    ITA_03,   .,    2
    ITA,     .,    .,     ., 2001, 2001,   ACY,       .,1.251,30.49,      STAT,     vital,    ITA_03,   .,    2
    ITA,     .,    .,     ., 2002, 2002,   ACY,       .,1.270,30.61,      STAT,     vital,    ITA_03,   .,    2
    ITA,     .,    .,     ., 2003, 2003,   ACY,       .,1.287,30.77,      STAT,     vital,    ITA_03,   .,    2
    ITA,     .,    .,     ., 2004, 2004,   ACY,       .,1.334,30.78,      STAT,     vital,    ITA_03,   .,    2
    ITA,     .,    .,     ., 2005, 2005,   ACY,       .,1.319,30.92,      STAT,     vital,    ITA_03,   .,    2
    ITA,     .,    .,     ., 2006, 2006,   ACY,       .,1.351,30.97,      STAT,     vital,    ITA_03,   .,    2
    ITA,     .,    .,     ., 2007, 2007,   ACY,       .,1.373,31.05,      STAT,     vital,    ITA_03,   .,    2
